,latitude,longitude,traceid,sampledate,heading,speed
1611,53.44362641684711,10.310085900127888,0WYpEc4Q7So7rhXEx9gw,2024-07-10 11:57:32,188.0,53.0
1612,53.44348907936365,10.310051618143916,0WYpEc4Q7So7rhXEx9gw,2024-07-10 11:57:33,187.0,54.0
1613,53.44334859866649,10.310053713619707,0WYpEc4Q7So7rhXEx9gw,2024-07-10 11:57:34,174.0,55.0
1614,53.443211345002055,10.310057401657104,0WYpEc4Q7So7rhXEx9gw,2024-07-10 11:57:35,178.0,56.0
1615,53.443069690838456,10.31004935503006,0WYpEc4Q7So7rhXEx9gw,2024-07-10 11:57:36,187.0,58.0
1616,53.44292799476534,10.310018174350262,0WYpEc4Q7So7rhXEx9gw,2024-07-10 11:57:37,190.0,59.0
1617,53.44278474804014,10.309960842132568,0WYpEc4Q7So7rhXEx9gw,2024-07-10 11:57:38,195.0,59.0
1618,53.442643973976374,10.309880962595344,0WYpEc4Q7So7rhXEx9gw,2024-07-10 11:57:39,201.0,59.0
1619,53.44278810080141,10.309719946235418,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:27:16,0.0,2.0
1620,53.44277079217136,10.309746181592343,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:27:28,0.0,1.0
1621,53.4427653439343,10.3097864985466,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:28:14,0.0,2.0
1622,53.442819197662175,10.30977719463408,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:28:15,2.0,5.0
1623,53.442866639234126,10.309807201847434,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:28:16,36.0,8.0
1624,53.44297396950424,10.30992228537798,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:28:17,29.0,5.0
1625,53.442992200143635,10.309914657846091,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:28:19,27.0,1.0
1626,53.44298507552594,10.30990275554359,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:31:24,20.0,1.0
1627,53.4429783700034,10.309898732230067,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:27,353.0,1.0
1628,53.44295946881175,10.309881884604692,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:28,218.0,5.0
1629,53.44294446520507,10.30986512079835,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:29,215.0,7.0
1630,53.44292589928955,10.30984559096396,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:30,211.0,9.0
1631,53.44290507026017,10.309824468567967,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:31,211.0,9.0
1632,53.44288239721209,10.309803178533912,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:32,210.0,10.0
1633,53.44283441081643,10.30975674279034,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:33,211.0,10.0
1634,53.44277695287019,10.309714078903198,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:34,207.0,12.0
1635,53.44271270558238,10.309660518541932,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:35,208.0,14.0
1636,53.442588318139315,10.309549374505876,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:36,209.0,14.0
1637,53.44249385409057,10.309452982619405,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:37,211.0,15.0
1638,53.44240940641612,10.30934284441173,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:38,214.0,13.0
1639,53.4423300717026,10.3092597797513,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:39,215.0,1.0
1640,53.44233199954033,10.309267658740282,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:40,216.0,1.0
1641,53.4423353523016,10.309279393404722,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:41,216.0,4.0
1642,53.44233899842948,10.309299761429427,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:42,216.0,6.0
1643,53.44233551993966,10.309330439195037,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:43,92.0,5.0
1644,53.44232814386487,10.309419622644782,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:44,183.0,1.0
1645,53.44228765927255,10.30939900316298,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:45,219.0,22.0
1646,53.44222169369459,10.309344436973332,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:46,265.0,11.0
1647,53.44219114165753,10.309275202453136,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:47,253.0,13.0
1648,53.44204026740045,10.308986445888875,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:48,238.0,17.0
1649,53.441945845261216,10.30871151946485,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:49,244.0,15.0
1650,53.44191655050963,10.30853264965117,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:50,251.0,15.0
1651,53.44187065958977,10.308202570304276,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:51,258.0,11.0
1652,53.44185670372099,10.308061754330993,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:52,257.0,12.0
1653,53.44183201901615,10.307672750204802,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:53,255.0,11.0
1654,53.441808675415814,10.307336300611496,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:54,254.0,15.0
1655,53.44175197184086,10.306861381977797,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:55,248.0,9.0
1656,53.44174182973802,10.306715536862612,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:56,251.0,12.0
1657,53.44163986388594,10.306015899404883,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:57,249.0,23.0
1658,53.4415174042806,10.305355824530125,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:58,249.0,47.0
1659,53.441458186134696,10.30513370409608,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:32:59,246.0,47.0
1660,53.4412808669731,10.304531045258043,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:33:01,243.0,45.0
1661,53.44128966797143,10.302570099011064,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:33:02,289.0,42.0
1662,53.44281592871994,10.300476551055908,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:33:03,309.0,45.0
1663,53.44297204166651,10.30016927048564,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:33:04,310.0,49.0
1664,53.4445989690721,10.298288706690071,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:33:05,327.0,51.0
1665,53.44577214214951,10.297313975170256,YTwxHRuRJWuZmLc05xP8g,2024-07-10 09:33:06,337.0,52.0
1666,53.44622441291439,10.31080946217178,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:08,188.0,40.0
1667,53.44612515236362,10.310786759097711,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:09,188.0,40.0
1668,53.44602162612304,10.31075816544766,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:10,188.0,41.0
1669,53.44591851235002,10.310730557138813,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:11,189.0,41.0
1670,53.44581649424969,10.310698789581942,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:12,189.0,41.0
1671,53.44571364698458,10.31066934336736,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:13,189.0,40.0
1672,53.44562232344156,10.310651336687064,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:14,189.0,38.0
1673,53.445531307444135,10.31063184713682,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:15,189.0,36.0
1674,53.44543736097322,10.310608137097947,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:16,189.0,35.0
1675,53.44534572122469,10.310577947496228,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:17,189.0,35.0
1676,53.44526267888031,10.310553075482488,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:18,189.0,34.0
1677,53.445177359542,10.310528333037071,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:19,188.0,34.0
1678,53.44508895912908,10.310498178394766,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:20,188.0,35.0
1679,53.44499654831024,10.310471805708971,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:21,190.0,36.0
1680,53.444901198730065,10.310444966503182,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:22,190.0,37.0
1681,53.444806847395895,10.310419990070644,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:23,189.0,39.0
1682,53.44470704478046,10.310394777832974,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:24,189.0,40.0
1683,53.44460832101329,10.310370284054224,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:25,189.0,40.0
1684,53.44450683925337,10.310336821328162,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:26,189.0,40.0
1685,53.44440359019172,10.310285619597824,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:27,189.0,40.0
1686,53.444303157698464,10.310250786727972,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:28,191.0,40.0
1687,53.44420353728445,10.310219394803642,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:29,191.0,40.0
1688,53.44410545395309,10.31018037501205,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:30,191.0,40.0
1689,53.44400604440782,10.310147671364094,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:31,191.0,40.0
1690,53.443905513617224,10.310127576065527,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:32,190.0,40.0
1691,53.443795566762624,10.310098789195452,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:33,188.0,41.0
1692,53.44337059765387,10.310055716562005,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:37,177.0,43.0
1693,53.44326227906355,10.310058582653706,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:38,177.0,42.0
1694,53.443151332264314,10.310055196247056,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:39,177.0,43.0
1695,53.44304118525479,10.310035183236533,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:40,186.0,44.0
1696,53.44292937144181,10.31000961023446,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:41,189.0,45.0
1697,53.44281936042176,10.309974444234388,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:42,194.0,45.0
1698,53.44270867799708,10.309925215598565,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:43,197.0,46.0
1699,53.44259903144898,10.30985803983544,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:44,200.0,46.0
1700,53.4424941998348,10.30977040349782,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:45,206.0,46.0
1701,53.44238913843144,10.309671500693012,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:46,209.0,48.0
1702,53.442283046035705,10.30955419777296,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:47,214.0,49.0
1703,53.44218246982891,10.309430041445212,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:48,216.0,50.0
1704,53.44208710751307,10.309291200639064,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:49,220.0,51.0
1705,53.441998506975715,10.309133028194273,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:50,226.0,51.0
1706,53.441918986996576,10.308952721330847,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:51,233.0,53.0
1707,53.44185422839551,10.308749193680606,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:52,242.0,54.0
1708,53.44181318455244,10.308524699576449,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:53,254.0,55.0
1709,53.44179006211797,10.308284731029357,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:54,259.0,57.0
1710,53.441771308337565,10.308019635890544,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:55,262.0,63.0
1711,53.44174277339101,10.307733556225656,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:56,261.0,68.0
1712,53.441725817245846,10.307420991942044,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:57,264.0,74.0
1713,53.44171762705003,10.30708567452736,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:58,267.0,79.0
1714,53.44170895787406,10.306737886552096,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:13:59,267.0,83.0
1715,53.44168097931301,10.30639483791388,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:00,262.0,83.0
1716,53.44163375300175,10.306063626596885,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:01,257.0,81.0
1717,53.44157675011754,10.30574248918911,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:02,254.0,79.0
1718,53.44151534517036,10.305433040973783,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:03,251.0,78.0
1719,53.44144765665297,10.305134915466173,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:04,249.0,76.0
1720,53.4413716174778,10.30484945463447,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:05,245.0,74.0
1721,53.44128951732833,10.304579468648315,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:06,242.0,72.0
1722,53.4412055276472,10.30432041008894,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:07,241.0,70.0
1723,53.441127491098165,10.304089477163302,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:08,238.0,64.0
1724,53.441061463136705,10.303897436901783,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:09,233.0,53.0
1725,53.441016445712464,10.303739144733088,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:10,231.0,42.0
1726,53.44099236359964,10.303616176363237,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:11,254.0,33.0
1727,53.44093734721209,10.303521694476572,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:12,223.0,30.0
1728,53.44086073726276,10.303485175952636,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:13,195.0,31.0
1729,53.44077462221232,10.303461550159444,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:14,185.0,35.0
1730,53.440671252172635,10.303411712936086,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:15,194.0,42.0
1731,53.44054568971565,10.30335075321632,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:16,196.0,51.0
1732,53.44040267169933,10.303294075506264,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:17,193.0,58.0
1733,53.44024948422267,10.303233274723768,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:18,192.0,63.0
1734,53.44008095944548,10.303177308979995,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:19,189.0,68.0
1735,53.4398990741208,10.303134825767463,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:20,188.0,72.0
1736,53.43971483987407,10.303100071651484,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:21,185.0,74.0
1737,53.43952312572035,10.30307368812651,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:22,184.0,76.0
1738,53.43932633371181,10.303046187778206,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:23,184.0,79.0
1739,53.43912244486619,10.303017468162324,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:24,185.0,81.0
1740,53.43891582863704,10.302987866846554,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:25,184.0,83.0
1741,53.43870158308784,10.30295804062646,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:26,184.0,85.0
1742,53.438482335255046,10.302931519637434,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:27,184.0,87.0
1743,53.43826064562485,10.302898429015872,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:28,184.0,88.0
1744,53.43803951354699,10.302862205841455,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:29,185.0,88.0
1745,53.437823080503726,10.302831399857766,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:30,185.0,86.0
1746,53.43761059527002,10.302800333361247,9JXcY4CXS7W1WqATdeOE6g,2024-07-10 06:14:31,184.0,85.0
1747,53.43764558589313,10.302827470703097,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:18,5.0,66.0
1748,53.43780971810764,10.302851575943471,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:19,4.0,65.0
1749,53.43797376308911,10.302874704741928,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:20,4.0,65.0
1750,53.438138077257626,10.302898092589905,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:21,4.0,65.0
1751,53.438302728582066,10.302922280567095,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:22,5.0,66.0
1752,53.43846731254534,10.30294732068297,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:23,5.0,66.0
1753,53.438630327722194,10.302971868079863,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:24,5.0,65.0
1754,53.43878956709367,10.302996242898873,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:25,5.0,63.0
1755,53.43894492789234,10.30302058140039,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:26,5.0,62.0
1756,53.43909656745844,10.303042959398509,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:27,4.0,60.0
1757,53.439244630399735,10.303062712319466,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:28,4.0,59.0
1758,53.43938897867242,10.303081146527004,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:29,4.0,57.0
1759,53.43953034920656,10.303098931237516,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:30,4.0,56.0
1760,53.439668168435034,10.303117607639347,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:31,4.0,55.0
1761,53.439802603495046,10.303139174634358,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:32,5.0,54.0
1762,53.439933113729005,10.303164896291754,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:33,6.0,52.0
1763,53.44005993294861,10.30319643201934,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:34,8.0,51.0
1764,53.44018243799656,10.30323334486912,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:35,10.0,49.0
1765,53.44029820095367,10.30327382660932,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:36,11.0,47.0
1766,53.440404803963744,10.30331654880032,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:37,13.0,43.0
1767,53.44050064752931,10.303360217559954,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:38,15.0,39.0
1768,53.44058406426581,10.303406488150566,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:39,18.0,35.0
1769,53.440653175848624,10.303455171213516,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:40,22.0,29.0
1770,53.44070729377913,10.303507629121295,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:41,29.0,24.0
1771,53.44074676095169,10.30356863432678,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:42,42.0,21.0
1772,53.44077375226715,10.303642147068455,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:43,58.0,20.0
1773,53.44079687018285,10.30371643946881,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:44,62.0,19.0
1774,53.44082598896897,10.303782795865477,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:45,53.0,19.0
1775,53.44085086890873,10.303851674769374,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:46,30.0,19.0
1776,53.44089681186958,10.303882321623844,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:47,20.0,19.0
1777,53.44094446635304,10.303907334367832,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:48,17.0,21.0
1778,53.44099779682913,10.303950937185054,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:49,27.0,22.0
1779,53.44104632964885,10.304020628155062,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:50,39.0,25.0
1780,53.44109270724809,10.304115790116942,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:51,50.0,29.0
1781,53.4411383030874,10.304230849524204,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:52,56.0,33.0
1782,53.44118792156653,10.304368072043692,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:53,58.0,37.0
1783,53.44123914580341,10.30452303829183,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:54,60.0,42.0
1784,53.44129497075832,10.304695679072346,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:55,62.0,46.0
1785,53.441350663613136,10.304880996194791,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:56,65.0,51.0
1786,53.441401755879944,10.305093032859087,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:57,65.0,53.0
1787,53.44144966900153,10.305305131114425,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:58,67.0,54.0
1788,53.44149986977731,10.305526854087686,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:52:59,69.0,55.0
1789,53.441544207525595,10.305749477059608,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:00,71.0,55.0
1790,53.4415818735286,10.305969875643342,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:01,73.0,55.0
1791,53.44161558847846,10.306197321069524,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:02,75.0,55.0
1792,53.44164645485084,10.30641878270562,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:03,77.0,54.0
1793,53.44167062700622,10.306636369926462,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:04,79.0,53.0
1794,53.44169060870423,10.306856536168675,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:05,81.0,53.0
1795,53.441706933231906,10.30708012901351,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:06,83.0,53.0
1796,53.44171907789124,10.307306188301194,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:07,85.0,54.0
1797,53.44172707233967,10.30753567786632,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:08,86.0,54.0
1798,53.4417352183968,10.307764513414082,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:09,86.0,54.0
1799,53.441744571553016,10.307989445478569,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:10,86.0,53.0
1800,53.44175591767589,10.308208234923455,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:11,85.0,52.0
1801,53.44177174141549,10.308421980562018,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:12,82.0,51.0
1802,53.44179993272504,10.308629972692469,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:13,77.0,50.0
1803,53.44184162025304,10.308828941563217,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:14,70.0,50.0
1804,53.44189965691513,10.309014707690734,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:15,62.0,49.0
1805,53.44197185079926,10.309183641792067,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:16,54.0,49.0
1806,53.442056355882855,10.309335235251604,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:17,47.0,49.0
1807,53.44214770615828,10.30947323544287,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:18,42.0,49.0
1808,53.442242889759626,10.309599625594108,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:19,38.0,48.0
1809,53.44233984771498,10.309710330985377,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:20,34.0,46.0
1810,53.442438295597434,10.309804310188582,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:21,30.0,45.0
1811,53.442538703868806,10.309885527707108,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:22,26.0,44.0
1812,53.44264116537165,10.309956129741249,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:23,22.0,44.0
1813,53.442745651913555,10.31001365687887,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:24,18.0,43.0
1814,53.4428482097617,10.310056504865276,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:25,14.0,42.0
1815,53.44294513408944,10.31008359627386,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:26,9.0,39.0
1816,53.443032224018566,10.31009696301768,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:27,5.0,35.0
1817,53.443107241989345,10.310106421705628,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:28,5.0,30.0
1818,53.44316577016533,10.310130929144652,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:29,13.0,24.0
1819,53.44321730760028,10.310151765112332,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:30,43.0,16.0
1820,53.443237390133014,10.310214834041696,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:31,55.0,16.0
1821,53.44324550820018,10.310286084285378,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:32,72.0,16.0
1822,53.443255790851424,10.310361457376374,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:33,76.0,18.0
1823,53.44327060236277,10.310448558706218,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:34,73.0,21.0
1824,53.44329181444395,10.310543410543922,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:35,68.0,24.0
1825,53.44332193882394,10.310641518876896,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:36,62.0,26.0
1826,53.44335700423136,10.310747278106389,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:37,59.0,28.0
1827,53.44339242985624,10.310859977036994,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:38,61.0,29.0
1828,53.443426364446054,10.310982061658835,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:39,64.0,31.0
1829,53.443458400097335,10.311116810268048,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:40,67.0,34.0
1830,53.443490480995315,10.311265273335277,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:41,69.0,37.0
1831,53.44352532651941,10.31142733078687,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:42,69.0,40.0
1832,53.44356282674722,10.31159807827538,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:43,69.0,43.0
1833,53.44360231763914,10.31177818415098,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:44,69.0,45.0
1834,53.44364344844313,10.311963637150432,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:45,69.0,47.0
1835,53.44368524807239,10.312157271970737,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:46,69.0,49.0
1836,53.44372701802866,10.312358605403384,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:47,70.0,50.0
1837,53.44376834557157,10.31256368186205,moKEyG6bSFG99D1WuvwOg,2024-07-10 06:53:48,71.0,51.0
1838,53.43753071967512,10.302957175299523,M8Ie1yj3QoOck3wRS3SWfA,2024-07-10 06:54:33,11.0,57.0
1839,53.43766889534891,10.302971424534917,M8Ie1yj3QoOck3wRS3SWfA,2024-07-10 06:54:34,6.0,55.0
